t,i,dest_port,size
1023,2,-1,-1
1023,3,-1,-1
1023,4,-1,-1
1023,5,-1,-1
1023,6,-1,-1
1023,7,-1,-1
1024,0,0,160
1024,1,0,160
1024,2,-1,-1
1024,3,-1,-1
1024,4,-1,-1
1024,5,-1,-1
1024,6,-1,-1
1024,7,-1,-1
1025,0,0,160
1025,1,0,160
1025,2,-1,-1
1025,3,-1,-1
1025,4,-1,-1
1025,5,-1,-1
1025,6,-1,-1
1025,7,-1,-1
1026,0,0,160
1026,1,0,160
1026,2,-1,-1
1026,3,-1,-1
1026,4,-1,-1
1026,5,-1,-1
1026,6,-1,-1
1026,7,-1,-1
1027,0,0,160
1027,1,0,160
1027,2,-1,-1
1027,3,-1,-1
1027,4,-1,-1
1027,5,-1,-1
1027,6,-1,-1
1027,7,-1,-1
1028,0,0,160
1028,1,0,160
1028,2,-1,-1
1028,3,-1,-1
1028,4,-1,-1
1028,5,-1,-1
1028,6,-1,-1
1028,7,-1,-1
1029,0,0,160
1029,1,0,160
1029,2,-1,-1
1029,3,-1,-1
1029,4,-1,-1
1029,5,-1,-1
1029,6,-1,-1
1029,7,-1,-1
1030,0,0,160
1030,1,0,160
1030,2,-1,-1
1030,3,-1,-1
1030,4,-1,-1
1030,5,-1,-1
1030,6,-1,-1
1030,7,-1,-1
1031,0,0,160
1031,1,0,160
1031,2,-1,-1
1031,3,-1,-1
1031,4,-1,-1
1031,5,-1,-1
1031,6,-1,-1
1031,7,-1,-1
1032,0,0,160
1032,1,0,160
1032,2,-1,-1
1032,3,-1,-1
1032,4,-1,-1
1032,5,-1,-1
1032,6,-1,-1
1032,7,-1,-1
1033,0,0,160
1033,1,0,160
1033,2,-1,-1
1033,3,-1,-1
1033,4,-1,-1
1033,5,-1,-1
1033,6,-1,-1
1033,7,-1,-1
1034,0,0,160
1034,1,0,160
1034,2,-1,-1
1034,3,-1,-1
1034,4,-1,-1
1034,5,-1,-1
1034,6,-1,-1
1034,7,-1,-1
1035,0,0,160
1035,1,0,160
1035,2,-1,-1
1035,3,-1,-1
1035,4,-1,-1
1035,5,-1,-1
1035,6,-1,-1
1035,7,-1,-1
1036,0,0,160
1036,1,0,160
1036,2,-1,-1
1036,3,-1,-1
1036,4,-1,-1
1036,5,-1,-1
1036,6,-1,-1
1036,7,-1,-1
1037,0,0,160
1037,1,0,160
1037,2,-1,-1
1037,3,-1,-1
1037,4,-1,-1
1037,5,-1,-1
1037,6,-1,-1
1037,7,-1,-1
1038,0,0,160
1038,1,0,160
1038,2,-1,-1
1038,3,-1,-1
1038,4,-1,-1
1038,5,-1,-1
1038,6,-1,-1
1038,7,-1,-1
1039,0,0,160
1039,1,0,160
1039,2,-1,-1
1039,3,-1,-1
1039,4,-1,-1
1039,5,-1,-1
1039,6,-1,-1
1039,7,-1,-1
1040,0,0,160
1040,1,0,160
1040,2,-1,-1
1040,3,-1,-1
1040,4,-1,-1
1040,5,-1,-1
1040,6,-1,-1
1040,7,-1,-1
1041,0,0,160
1041,1,0,160
1041,2,-1,-1
1041,3,-1,-1
1041,4,-1,-1
1041,5,-1,-1
1041,6,-1,-1
1041,7,-1,-1
1042,0,0,160
1042,1,0,160
1042,2,-1,-1
1042,3,-1,-1
1042,4,-1,-1
1042,5,-1,-1
1042,6,-1,-1
1042,7,-1,-1
1043,0,0,160
1043,1,0,160
1043,2,-1,-1
1043,3,-1,-1
1043,4,-1,-1
1043,5,-1,-1
1043,6,-1,-1
1043,7,-1,-1
1044,0,0,160
1044,1,0,160
1044,2,-1,-1
1044,3,-1,-1
1044,4,-1,-1
1044,5,-1,-1
1044,6,-1,-1
1044,7,-1,-1
1045,0,0,160
1045,1,0,160
1045,2,-1,-1
1045,3,-1,-1
1045,4,-1,-1
1045,5,-1,-1
1045,6,-1,-1
1045,7,-1,-1
1046,0,0,160
1046,1,0,160
1046,2,-1,-1
1046,3,-1,-1
1046,4,-1,-1
1046,5,-1,-1
1046,6,-1,-1
1046,7,-1,-1
1047,0,0,160
1047,1,0,160
1047,2,-1,-1
1047,3,-1,-1
1047,4,-1,-1
1047,5,-1,-1
1047,6,-1,-1
1047,7,-1,-1
1048,0,0,160
1048,1,0,160
1048,2,-1,-1
1048,3,-1,-1
1048,4,-1,-1
1048,5,-1,-1
1048,6,-1,-1
1048,7,-1,-1
1049,0,0,160
1049,1,0,160
1049,2,-1,-1
1049,3,-1,-1
1049,4,-1,-1
1049,5,-1,-1
1049,6,-1,-1
1049,7,-1,-1
1050,0,0,160
1050,1,0,160
1050,2,-1,-1
1050,3,-1,-1
1050,4,-1,-1
1050,5,-1,-1
1050,6,-1,-1
1050,7,-1,-1
1051,0,0,160
1051,1,0,160
1051,2,-1,-1
1051,3,-1,-1
1051,4,-1,-1
1051,5,-1,-1
1051,6,-1,-1
1051,7,-1,-1
1052,0,0,160
1052,1,0,160
1052,2,-1,-1
1052,3,-1,-1
1052,4,-1,-1
1052,5,-1,-1
1052,6,-1,-1
1052,7,-1,-1
1053,0,0,160
1053,1,0,160
1053,2,-1,-1
1053,3,-1,-1
1053,4,-1,-1
1053,5,-1,-1
1053,6,-1,-1
1053,7,-1,-1
1054,0,0,160
1054,1,0,160
1054,2,-1,-1
1054,3,-1,-1
1054,4,-1,-1
1054,5,-1,-1
1054,6,-1,-1
1054,7,-1,-1
1055,0,0,160
1055,1,0,160
1055,2,-1,-1
1055,3,-1,-1
1055,4,-1,-1
1055,5,-1,-1
1055,6,-1,-1
1055,7,-1,-1
1056,0,0,160
1056,1,0,160
1056,2,-1,-1
1056,3,-1,-1
1056,4,-1,-1
1056,5,-1,-1
1056,6,-1,-1
1056,7,-1,-1
1057,0,0,160
1057,1,0,160
1057,2,-1,-1
1057,3,-1,-1
1057,4,-1,-1
1057,5,-1,-1
1057,6,-1,-1
1057,7,-1,-1
1058,0,0,160
1058,1,0,160
1058,2,-1,-1
1058,3,-1,-1
1058,4,-1,-1
1058,5,-1,-1
1058,6,-1,-1
1058,7,-1,-1
1059,0,0,160
1059,1,0,160
1059,2,-1,-1
1059,3,-1,-1
1059,4,-1,-1
1059,5,-1,-1
1059,6,-1,-1
1059,7,-1,-1
1060,0,0,160
1060,1,0,160
1060,2,-1,-1
1060,3,-1,-1
1060,4,-1,-1
1060,5,-1,-1
1060,6,-1,-1
1060,7,-1,-1
1061,0,0,160
1061,1,0,160
1061,2,-1,-1
1061,3,-1,-1
1061,4,-1,-1
1061,5,-1,-1
1061,6,-1,-1
1061,7,-1,-1
1062,0,0,160
1062,1,0,160
1062,2,-1,-1
1062,3,-1,-1
1062,4,-1,-1
1062,5,-1,-1
1062,6,-1,-1
1062,7,-1,-1
1063,0,0,160
1063,1,0,160
1063,2,-1,-1
1063,3,-1,-1
1063,4,-1,-1
1063,5,-1,-1
1063,6,-1,-1
1063,7,-1,-1
1064,0,0,160
1064,1,0,160
1064,2,-1,-1
1064,3,-1,-1
1064,4,-1,-1
1064,5,-1,-1
1064,6,-1,-1
1064,7,-1,-1
1065,0,0,160
1065,1,0,160
1065,2,-1,-1
1065,3,-1,-1
1065,4,-1,-1
1065,5,-1,-1
1065,6,-1,-1
1065,7,-1,-1
1066,0,0,160
1066,1,0,160
1066,2,-1,-1
1066,3,-1,-1
1066,4,-1,-1
1066,5,-1,-1
1066,6,-1,-1
1066,7,-1,-1
1067,0,0,160
1067,1,0,160
1067,2,-1,-1
1067,3,-1,-1
1067,4,-1,-1
1067,5,-1,-1
1067,6,-1,-1
1067,7,-1,-1
1068,0,0,160
1068,1,0,160
1068,2,-1,-1
1068,3,-1,-1
1068,4,-1,-1
1068,5,-1,-1
1068,6,-1,-1
1068,7,-1,-1
1069,0,0,160
1069,1,0,160
1069,2,-1,-1
1069,3,-1,-1
1069,4,-1,-1
1069,5,-1,-1
1069,6,-1,-1
1069,7,-1,-1
1070,0,0,160
1070,1,0,160
1070,2,-1,-1
1070,3,-1,-1
1070,4,-1,-1
1070,5,-1,-1
1070,6,-1,-1
1070,7,-1,-1
1071,0,0,160
1071,1,0,160
1071,2,-1,-1
1071,3,-1,-1
1071,4,-1,-1
1071,5,-1,-1
1071,6,-1,-1
1071,7,-1,-1
1072,0,0,160
1072,1,0,160
1072,2,-1,-1
1072,3,-1,-1
1072,4,-1,-1
1072,5,-1,-1
1072,6,-1,-1
1072,7,-1,-1
1073,0,0,160
1073,1,0,160
1073,2,-1,-1
1073,3,-1,-1
1073,4,-1,-1
1073,5,-1,-1
1073,6,-1,-1
1073,7,-1,-1
1074,0,0,160
1074,1,0,160
1074,2,-1,-1
1074,3,-1,-1
1074,4,-1,-1
1074,5,-1,-1
1074,6,-1,-1
1074,7,-1,-1
1075,0,0,160
1075,1,0,160
1075,2,-1,-1
1075,3,-1,-1
1075,4,-1,-1
1075,5,-1,-1
1075,6,-1,-1
1075,7,-1,-1
1076,0,0,160
1076,1,0,160
1076,2,-1,-1
1076,3,-1,-1
1076,4,-1,-1
1076,5,-1,-1
1076,6,-1,-1
1076,7,-1,-1
1077,0,0,160
1077,1,0,160
1077,2,-1,-1
1077,3,-1,-1
1077,4,-1,-1
1077,5,-1,-1
1077,6,-1,-1
1077,7,-1,-1
1078,0,0,160
1078,1,0,160
1078,2,-1,-1
1078,3,-1,-1
1078,4,-1,-1
1078,5,-1,-1
1078,6,-1,-1
1078,7,-1,-1
1079,0,0,160
1079,1,0,160
1079,2,-1,-1
1079,3,-1,-1
1079,4,-1,-1
1079,5,-1,-1
1079,6,-1,-1
1079,7,-1,-1
1080,0,0,160
1080,1,0,160
1080,2,-1,-1
1080,3,-1,-1
1080,4,-1,-1
1080,5,-1,-1
1080,6,-1,-1
1080,7,-1,-1
1081,0,0,160
1081,1,0,160
1081,2,-1,-1
1081,3,-1,-1
1081,4,-1,-1
1081,5,-1,-1
1081,6,-1,-1
1081,7,-1,-1
1082,0,0,160
1082,1,0,160
1082,2,-1,-1
1082,3,-1,-1
1082,4,-1,-1
1082,5,-1,-1
1082,6,-1,-1
1082,7,-1,-1
1083,0,0,160
1083,1,0,160
1083,2,-1,-1
1083,3,-1,-1
1083,4,-1,-1
1083,5,-1,-1
1083,6,-1,-1
1083,7,-1,-1
1084,0,0,160
1084,1,0,160
1084,2,-1,-1
1084,3,-1,-1
1084,4,-1,-1
1084,5,-1,-1
1084,6,-1,-1
1084,7,-1,-1
1085,0,0,160
1085,1,0,160
1085,2,-1,-1
1085,3,-1,-1
1085,4,-1,-1
1085,5,-1,-1
1085,6,-1,-1
1085,7,-1,-1
1086,0,0,160
1086,1,0,160
1086,2,-1,-1
1086,3,-1,-1
1086,4,-1,-1
1086,5,-1,-1
1086,6,-1,-1
1086,7,-1,-1
1087,0,0,160
1087,1,0,160
1087,2,-1,-1
1087,3,-1,-1
1087,4,-1,-1
1087,5,-1,-1
1087,6,-1,-1
1087,7,-1,-1
1088,0,0,160
1088,1,0,160
1088,2,-1,-1
1088,3,-1,-1
1088,4,-1,-1
1088,5,-1,-1
1088,6,-1,-1
1088,7,-1,-1
1089,0,0,160
1089,1,0,160
1089,2,-1,-1
1089,3,-1,-1
1089,4,-1,-1
1089,5,-1,-1
1089,6,-1,-1
1089,7,-1,-1
1090,0,0,160
1090,1,0,160
1090,2,-1,-1
1090,3,-1,-1
1090,4,-1,-1
1090,5,-1,-1
1090,6,-1,-1
1090,7,-1,-1
1091,0,0,160
1091,1,0,160
1091,2,-1,-1
1091,3,-1,-1
1091,4,-1,-1
1091,5,-1,-1
1091,6,-1,-1
1091,7,-1,-1
1092,0,0,160
1092,1,0,160
1092,2,-1,-1
1092,3,-1,-1
1092,4,-1,-1
1092,5,-1,-1
1092,6,-1,-1
1092,7,-1,-1
1093,0,0,160
1093,1,0,160
1093,2,-1,-1
1093,3,-1,-1
1093,4,-1,-1
1093,5,-1,-1
1093,6,-1,-1
1093,7,-1,-1
1094,0,0,160
1094,1,0,160
1094,2,-1,-1
1094,3,-1,-1
1094,4,-1,-1
1094,5,-1,-1
1094,6,-1,-1
1094,7,-1,-1
1095,0,0,160
1095,1,0,160
1095,2,-1,-1
1095,3,-1,-1
1095,4,-1,-1
1095,5,-1,-1
1095,6,-1,-1
1095,7,-1,-1
1096,0,0,160
1096,1,0,160
1096,2,-1,-1
1096,3,-1,-1
1096,4,-1,-1
1096,5,-1,-1
1096,6,-1,-1
1096,7,-1,-1
1097,0,0,160
1097,1,0,160
1097,2,-1,-1
1097,3,-1,-1
1097,4,-1,-1
1097,5,-1,-1
1097,6,-1,-1
1097,7,-1,-1
1098,0,0,160
1098,1,0,160
1098,2,-1,-1
1098,3,-1,-1
1098,4,-1,-1
1098,5,-1,-1
1098,6,-1,-1
1098,7,-1,-1
1099,0,0,160
1099,1,0,160
1099,2,-1,-1
1099,3,-1,-1
1099,4,-1,-1
1099,5,-1,-1
1099,6,-1,-1
1099,7,-1,-1
1100,0,0,160
1100,1,0,160
1100,2,-1,-1
1100,3,-1,-1
1100,4,-1,-1
1100,5,-1,-1
1100,6,-1,-1
1100,7,-1,-1
1101,0,0,160
1101,1,0,160
1101,2,-1,-1
1101,3,-1,-1
1101,4,-1,-1
1101,5,-1,-1
1101,6,-1,-1
1101,7,-1,-1
1102,0,0,160
1102,1,0,160
1102,2,-1,-1
1102,3,-1,-1
1102,4,-1,-1
1102,5,-1,-1
1102,6,-1,-1
1102,7,-1,-1
1103,0,0,160
1103,1,0,160
1103,2,-1,-1
1103,3,-1,-1
1103,4,-1,-1
1103,5,-1,-1
1103,6,-1,-1
1103,7,-1,-1
1104,0,0,160
1104,1,0,160
1104,2,-1,-1
1104,3,-1,-1
1104,4,-1,-1
1104,5,-1,-1
1104,6,-1,-1
1104,7,-1,-1
1105,0,0,160
1105,1,0,160
1105,2,-1,-1
1105,3,-1,-1
1105,4,-1,-1
1105,5,-1,-1
1105,6,-1,-1
1105,7,-1,-1
1106,0,0,160
1106,1,0,160
1106,2,-1,-1
1106,3,-1,-1
1106,4,-1,-1
1106,5,-1,-1
1106,6,-1,-1
1106,7,-1,-1
1107,0,0,160
1107,1,0,160
1107,2,-1,-1
1107,3,-1,-1
1107,4,-1,-1
1107,5,-1,-1
1107,6,-1,-1
1107,7,-1,-1
1108,0,0,160
1108,1,0,160
1108,2,-1,-1
1108,3,-1,-1
1108,4,-1,-1
1108,5,-1,-1
1108,6,-1,-1
1108,7,-1,-1
1109,0,0,160
1109,1,0,160
1109,2,-1,-1
1109,3,-1,-1
1109,4,-1,-1
1109,5,-1,-1
1109,6,-1,-1
1109,7,-1,-1
1110,0,0,160
1110,1,0,160
1110,2,-1,-1
1110,3,-1,-1
1110,4,-1,-1
1110,5,-1,-1
1110,6,-1,-1
1110,7,-1,-1
1111,0,0,160
1111,1,0,160
1111,2,-1,-1
1111,3,-1,-1
1111,4,-1,-1
1111,5,-1,-1
1111,6,-1,-1
1111,7,-1,-1
1112,0,0,160
1112,1,0,160
1112,2,-1,-1
1112,3,-1,-1
1112,4,-1,-1
1112,5,-1,-1
1112,6,-1,-1
1112,7,-1,-1
1113,0,0,160
1113,1,0,160
1113,2,-1,-1
1113,3,-1,-1
1113,4,-1,-1
1113,5,-1,-1
1113,6,-1,-1
1113,7,-1,-1
1114,0,0,160
1114,1,0,160
1114,2,-1,-1
1114,3,-1,-1
1114,4,-1,-1
1114,5,-1,-1
1114,6,-1,-1
1114,7,-1,-1
1115,0,0,160
1115,1,0,160
1115,2,-1,-1
1115,3,-1,-1
1115,4,-1,-1
1115,5,-1,-1
1115,6,-1,-1
1115,7,-1,-1
1116,0,0,160
1116,1,0,160
1116,2,-1,-1
1116,3,-1,-1
1116,4,-1,-1
1116,5,-1,-1
1116,6,-1,-1
1116,7,-1,-1
1117,0,0,160
1117,1,0,160
1117,2,-1,-1
1117,3,-1,-1
1117,4,-1,-1
1117,5,-1,-1
1117,6,-1,-1
1117,7,-1,-1
1118,0,0,160
1118,1,0,160
1118,2,-1,-1
1118,3,-1,-1
1118,4,-1,-1
1118,5,-1,-1
1118,6,-1,-1
1118,7,-1,-1
1119,0,0,160
1119,1,0,160
1119,2,-1,-1
1119,3,-1,-1
1119,4,-1,-1
1119,5,-1,-1
1119,6,-1,-1
1119,7,-1,-1
1120,0,0,160
1120,1,0,160
1120,2,-1,-1
1120,3,-1,-1
1120,4,-1,-1
1120,5,-1,-1
1120,6,-1,-1
1120,7,-1,-1
1121,0,0,160
1121,1,0,160
1121,2,-1,-1
1121,3,-1,-1
1121,4,-1,-1
1121,5,-1,-1
1121,6,-1,-1
1121,7,-1,-1
1122,0,0,160
1122,1,0,160
1122,2,-1,-1
1122,3,-1,-1
1122,4,-1,-1
1122,5,-1,-1
1122,6,-1,-1
1122,7,-1,-1
1123,0,0,160
1123,1,0,160
1123,2,-1,-1
1123,3,-1,-1
1123,4,-1,-1
1123,5,-1,-1
1123,6,-1,-1
1123,7,-1,-1
1124,0,0,160
1124,1,0,160
1124,2,-1,-1
1124,3,-1,-1
1124,4,-1,-1
1124,5,-1,-1
1124,6,-1,-1
1124,7,-1,-1
1125,0,0,160
1125,1,0,160
1125,2,-1,-1
1125,3,-1,-1
1125,4,-1,-1
1125,5,-1,-1
1125,6,-1,-1
1125,7,-1,-1
1126,0,0,160
1126,1,0,160
1126,2,-1,-1
1126,3,-1,-1
1126,4,-1,-1
1126,5,-1,-1
1126,6,-1,-1
1126,7,-1,-1
1127,0,0,160
1127,1,0,160
1127,2,-1,-1
1127,3,-1,-1
1127,4,-1,-1
1127,5,-1,-1
1127,6,-1,-1
1127,7,-1,-1
1128,0,0,160
1128,1,0,160
1128,2,-1,-1
1128,3,-1,-1
1128,4,-1,-1
1128,5,-1,-1
1128,6,-1,-1
1128,7,-1,-1
1129,0,0,160
1129,1,0,160
1129,2,-1,-1
1129,3,-1,-1
1129,4,-1,-1
1129,5,-1,-1
1129,6,-1,-1
1129,7,-1,-1
1130,0,0,160
1130,1,0,160
1130,2,-1,-1
1130,3,-1,-1
1130,4,-1,-1
1130,5,-1,-1
1130,6,-1,-1
1130,7,-1,-1
1131,0,0,160
1131,1,0,160
1131,2,-1,-1
1131,3,-1,-1
1131,4,-1,-1
1131,5,-1,-1
1131,6,-1,-1
1131,7,-1,-1
1132,0,0,160
1132,1,0,160
1132,2,-1,-1
1132,3,-1,-1
1132,4,-1,-1
1132,5,-1,-1
1132,6,-1,-1
1132,7,-1,-1
1133,0,0,160
1133,1,0,160
1133,2,-1,-1
1133,3,-1,-1
1133,4,-1,-1
1133,5,-1,-1
1133,6,-1,-1
1133,7,-1,-1
1134,0,0,160
1134,1,0,160
1134,2,-1,-1
1134,3,-1,-1
1134,4,-1,-1
1134,5,-1,-1
1134,6,-1,-1
1134,7,-1,-1
1135,0,0,160
1135,1,0,160
1135,2,-1,-1
1135,3,-1,-1
1135,4,-1,-1
1135,5,-1,-1
1135,6,-1,-1
1135,7,-1,-1
1136,0,0,160
1136,1,0,160
1136,2,-1,-1
1136,3,-1,-1
1136,4,-1,-1
1136,5,-1,-1
1136,6,-1,-1
1136,7,-1,-1
1137,0,0,160
1137,1,0,160
1137,2,-1,-1
1137,3,-1,-1
1137,4,-1,-1
1137,5,-1,-1
1137,6,-1,-1
1137,7,-1,-1
1138,0,0,160
1138,1,0,160
1138,2,-1,-1
1138,3,-1,-1
1138,4,-1,-1
1138,5,-1,-1
1138,6,-1,-1
1138,7,-1,-1
1139,0,0,160
1139,1,0,160
1139,2,-1,-1
1139,3,-1,-1
1139,4,-1,-1
1139,5,-1,-1
1139,6,-1,-1
1139,7,-1,-1
1140,0,0,160
1140,1,0,160
1140,2,-1,-1
1140,3,-1,-1
1140,4,-1,-1
1140,5,-1,-1
1140,6,-1,-1
1140,7,-1,-1
1141,0,0,160
1141,1,0,160
1141,2,-1,-1
1141,3,-1,-1
1141,4,-1,-1
1141,5,-1,-1
1141,6,-1,-1
1141,7,-1,-1
1142,0,0,160
1142,1,0,160
1142,2,-1,-1
1142,3,-1,-1
1142,4,-1,-1
1142,5,-1,-1
1142,6,-1,-1
1142,7,-1,-1
1143,0,0,160
1143,1,0,160
1143,2,-1,-1
1143,3,-1,-1
1143,4,-1,-1
1143,5,-1,-1
1143,6,-1,-1
1143,7,-1,-1
1144,0,0,160
1144,1,0,160
1144,2,-1,-1
1144,3,-1,-1
1144,4,-1,-1
1144,5,-1,-1
1144,6,-1,-1
1144,7,-1,-1
1145,0,0,160
1145,1,0,160
1145,2,-1,-1
1145,3,-1,-1
1145,4,-1,-1
1145,5,-1,-1
1145,6,-1,-1
1145,7,-1,-1
1146,0,0,160
1146,1,0,160
1146,2,-1,-1
1146,3,-1,-1
1146,4,-1,-1
1146,5,-1,-1
1146,6,-1,-1
1146,7,-1,-1
1147,0,0,160
1147,1,0,160
1147,2,-1,-1
1147,3,-1,-1
1147,4,-1,-1
1147,5,-1,-1
1147,6,-1,-1
1147,7,-1,-1
1148,0,0,160
1148,1,0,160
1148,2,-1,-1
1148,3,-1,-1
1148,4,-1,-1
1148,5,-1,-1
1148,6,-1,-1
1148,7,-1,-1
1149,0,0,160
1149,1,0,160
1149,2,-1,-1
1149,3,-1,-1
1149,4,-1,-1
1149,5,-1,-1
1149,6,-1,-1
1149,7,-1,-1
1150,0,0,160
1150,1,0,160
1150,2,-1,-1
1150,3,-1,-1
1150,4,-1,-1
1150,5,-1,-1
1150,6,-1,-1
1150,7,-1,-1
1151,0,0,160
1151,1,0,160
1151,2,-1,-1
1151,3,-1,-1
1151,4,-1,-1
1151,5,-1,-1
1151,6,-1,-1
1151,7,-1,-1
1152,0,0,160
1152,1,0,160
1152,2,-1,-1
1152,3,-1,-1
1152,4,-1,-1
1152,5,-1,-1
1152,6,-1,-1
1152,7,-1,-1
1153,0,0,160
1153,1,0,160
1153,2,-1,-1
1153,3,-1,-1
1153,4,-1,-1
1153,5,-1,-1
1153,6,-1,-1
1153,7,-1,-1
1154,0,0,160
1154,1,0,160
1154,2,-1,-1
1154,3,-1,-1
1154,4,-1,-1
1154,5,-1,-1
1154,6,-1,-1
1154,7,-1,-1
1155,0,0,160
1155,1,0,160
1155,2,-1,-1
1155,3,-1,-1
1155,4,-1,-1
1155,5,-1,-1
1155,6,-1,-1
1155,7,-1,-1
1156,0,0,160
1156,1,0,160
1156,2,-1,-1
1156,3,-1,-1
1156,4,-1,-1
1156,5,-1,-1
1156,6,-1,-1
1156,7,-1,-1
1157,0,0,160
1157,1,0,160
1157,2,-1,-1
1157,3,-1,-1
1157,4,-1,-1
1157,5,-1,-1
1157,6,-1,-1
1157,7,-1,-1
1158,0,0,160
1158,1,0,160
1158,2,-1,-1
1158,3,-1,-1
1158,4,-1,-1
1158,5,-1,-1
1158,6,-1,-1
1158,7,-1,-1
1159,0,0,160
1159,1,0,160
1159,2,-1,-1
1159,3,-1,-1
1159,4,-1,-1
1159,5,-1,-1
1159,6,-1,-1
1159,7,-1,-1
1160,0,0,160
1160,1,0,160
1160,2,-1,-1
1160,3,-1,-1
1160,4,-1,-1
1160,5,-1,-1
1160,6,-1,-1
1160,7,-1,-1
1161,0,0,160
1161,1,0,160
1161,2,-1,-1
1161,3,-1,-1
1161,4,-1,-1
1161,5,-1,-1
1161,6,-1,-1
1161,7,-1,-1
1162,0,0,160
1162,1,0,160
1162,2,-1,-1
1162,3,-1,-1
1162,4,-1,-1
1162,5,-1,-1
1162,6,-1,-1
1162,7,-1,-1
1163,0,0,160
1163,1,0,160
1163,2,-1,-1
1163,3,-1,-1
1163,4,-1,-1
1163,5,-1,-1
1163,6,-1,-1
1163,7,-1,-1
1164,0,0,160
1164,1,0,160
1164,2,-1,-1
1164,3,-1,-1
1164,4,-1,-1
1164,5,-1,-1
1164,6,-1,-1
1164,7,-1,-1
1165,0,0,160
1165,1,0,160
1165,2,-1,-1
1165,3,-1,-1
1165,4,-1,-1
1165,5,-1,-1
1165,6,-1,-1
1165,7,-1,-1
1166,0,0,160
1166,1,0,160
1166,2,-1,-1
1166,3,-1,-1
1166,4,-1,-1
1166,5,-1,-1
1166,6,-1,-1
1166,7,-1,-1
1167,0,0,160
1167,1,0,160
1167,2,-1,-1
1167,3,-1,-1
1167,4,-1,-1
1167,5,-1,-1
1167,6,-1,-1
1167,7,-1,-1
1168,0,0,160
1168,1,0,160
1168,2,-1,-1
1168,3,-1,-1
1168,4,-1,-1
1168,5,-1,-1
1168,6,-1,-1
1168,7,-1,-1
1169,0,0,160
1169,1,0,160
1169,2,-1,-1
1169,3,-1,-1
1169,4,-1,-1
1169,5,-1,-1
1169,6,-1,-1
1169,7,-1,-1
1170,0,0,160
1170,1,0,160
1170,2,-1,-1
1170,3,-1,-1
1170,4,-1,-1
1170,5,-1,-1
1170,6,-1,-1
1170,7,-1,-1
1171,0,0,160
1171,1,0,160
1171,2,-1,-1
1171,3,-1,-1
1171,4,-1,-1
1171,5,-1,-1
1171,6,-1,-1
1171,7,-1,-1
1172,0,0,160
1172,1,0,160
1172,2,-1,-1
1172,3,-1,-1
1172,4,-1,-1
1172,5,-1,-1
1172,6,-1,-1
1172,7,-1,-1
1173,0,0,160
1173,1,0,160
1173,2,-1,-1
1173,3,-1,-1
1173,4,-1,-1
1173,5,-1,-1
1173,6,-1,-1
1173,7,-1,-1
1174,0,0,160
1174,1,0,160
1174,2,-1,-1
1174,3,-1,-1
1174,4,-1,-1
1174,5,-1,-1
1174,6,-1,-1
1174,7,-1,-1
1175,0,0,160
1175,1,0,160
1175,2,-1,-1
1175,3,-1,-1
1175,4,-1,-1
1175,5,-1,-1
1175,6,-1,-1
1175,7,-1,-1
1176,0,0,160
1176,1,0,160
1176,2,-1,-1
1176,3,-1,-1
1176,4,-1,-1
1176,5,-1,-1
1176,6,-1,-1
1176,7,-1,-1
1177,0,0,160
1177,1,0,160
1177,2,-1,-1
1177,3,-1,-1
1177,4,-1,-1
1177,5,-1,-1
1177,6,-1,-1
1177,7,-1,-1
1178,0,0,160
1178,1,0,160
1178,2,-1,-1
1178,3,-1,-1
1178,4,-1,-1
1178,5,-1,-1
1178,6,-1,-1
1178,7,-1,-1
1179,0,0,160
1179,1,0,160
1179,2,-1,-1
1179,3,-1,-1
1179,4,-1,-1
1179,5,-1,-1
1179,6,-1,-1
1179,7,-1,-1
1180,0,0,160
1180,1,0,160
1180,2,-1,-1
1180,3,-1,-1
1180,4,-1,-1
1180,5,-1,-1
1180,6,-1,-1
1180,7,-1,-1
1181,0,0,160
1181,1,0,160
1181,2,-1,-1
1181,3,-1,-1
1181,4,-1,-1
1181,5,-1,-1
1181,6,-1,-1
1181,7,-1,-1
1182,0,0,160
1182,1,0,160
1182,2,-1,-1
1182,3,-1,-1
1182,4,-1,-1
1182,5,-1,-1
1182,6,-1,-1
1182,7,-1,-1
1183,0,0,160
1183,1,0,160
1183,2,-1,-1
1183,3,-1,-1
1183,4,-1,-1
1183,5,-1,-1
1183,6,-1,-1
1183,7,-1,-1
1184,0,0,160
1184,1,0,160
1184,2,-1,-1
1184,3,-1,-1
1184,4,-1,-1
1184,5,-1,-1
1184,6,-1,-1
1184,7,-1,-1
1185,0,0,160
1185,1,0,160
1185,2,-1,-1
1185,3,-1,-1
1185,4,-1,-1
1185,5,-1,-1
1185,6,-1,-1
1185,7,-1,-1
1186,0,0,160
1186,1,0,160
1186,2,-1,-1
1186,3,-1,-1
1186,4,-1,-1
1186,5,-1,-1
1186,6,-1,-1
1186,7,-1,-1
1187,0,0,160
1187,1,0,160
1187,2,-1,-1
1187,3,-1,-1
1187,4,-1,-1
1187,5,-1,-1
1187,6,-1,-1
1187,7,-1,-1
1188,0,0,160
1188,1,0,160
1188,2,-1,-1
1188,3,-1,-1
1188,4,-1,-1
1188,5,-1,-1
1188,6,-1,-1
1188,7,-1,-1
1189,0,0,160
1189,1,0,160
1189,2,-1,-1
1189,3,-1,-1
1189,4,-1,-1
1189,5,-1,-1
